"FIPSCode","YEAR","TEMPERATURE_MA","TEMPERATURE_INDEX"
6011,2015,78,"Hotter"
6015,2015,67.1,"Hotter"
6063,2015,64.7,"Hotter"
6003,2015,59.3,"Hotter"
6021,2015,77.2,"Hotter"
6027,2015,79.9,"Hotter"
6029,2015,78.6,"Hotter"
6043,2015,71.8,"Hotter"
6045,2015,68.1,"Hotter"
6057,2015,68.2,"Hotter"
6001,2015,69.4,"Hotter"
6005,2015,74.2,"Hotter"
6033,2015,73,"Hotter"
6059,2015,71.1,"Hotter"
6061,2015,69.6,"Hotter"
6077,2015,75.8,"Hotter"
6083,2015,66.4,"Hotter"
6087,2015,64.4,"Hotter"
6103,2015,76.9,"Hotter"
8037,2015,58.6,"Hotter"
8049,2015,56.5,"Hotter"
13011,2015,54.6,"Hotter"
13047,2015,53,"Hotter"
13057,2015,53.3,"Hotter"
13059,2015,55.5,"Hotter"
13063,2015,56.2,"Hotter"
13087,2015,61.9,"Hotter"
13097,2015,55.4,"Hotter"
13111,2015,50.4,"Hotter"
13121,2015,55.2,"Hotter"
13125,2015,57.7,"Hotter"
13127,2015,64.5,"Hotter"
13135,2015,54.7,"Hotter"
6081,2015,62.8,"Hotter"
6111,2015,67.6,"Hotter"
8003,2015,62.5,"Hotter"
8057,2015,56.3,"Hotter"
8111,2015,51,"Hotter"
13009,2015,58.5,"Hotter"
13017,2015,60.8,"Hotter"
13021,2015,58.5,"Hotter"
13067,2015,54.6,"Hotter"
6101,2015,79,"Hotter"
13033,2015,59.5,"Hotter"
13035,2015,57,"Hotter"
13073,2015,57.8,"Hotter"
13077,2015,56.1,"Hotter"
13105,2015,55.4,"Hotter"
13117,2015,53.4,"Hotter"
13129,2015,52.8,"Hotter"
6071,2015,85.1,"Hotter"
6079,2015,70.7,"Hotter"
6089,2015,73.9,"Hotter"
6091,2015,63.2,"Hotter"
8029,2015,66.6,"Hotter"
8081,2015,66,"Hotter"
8091,2015,60,"Hotter"
13037,2015,61,"Hotter"
13045,2015,55.9,"Hotter"
13061,2015,60.7,"Hotter"
13069,2015,61.5,"Hotter"
13079,2015,57.9,"Hotter"
13099,2015,61.1,"Hotter"
13101,2015,63.5,"Hotter"
13107,2015,60.8,"Hotter"
13109,2015,62.7,"Hotter"
13115,2015,54.1,"Hotter"
6085,2015,69,"Hotter"
6099,2015,75.9,"Hotter"
6107,2015,70.3,"Hotter"
8045,2015,63,"Hotter"
8085,2015,67.3,"Hotter"
13019,2015,61.2,"Hotter"
13025,2015,64.4,"Hotter"
13039,2015,65.3,"Hotter"
13043,2015,61.9,"Hotter"
13065,2015,63.7,"Hotter"
13081,2015,60.6,"Hotter"
13119,2015,54.6,"Hotter"
13123,2015,51.5,"Hotter"
13133,2015,56.2,"Hotter"
6069,2015,71.7,"Hotter"
6093,2015,67.2,"Hotter"
6097,2015,65.8,"Hotter"
8103,2015,65.4,"Hotter"
8107,2015,59.7,"Hotter"
13003,2015,62,"Hotter"
13005,2015,62.5,"Hotter"
13029,2015,63.5,"Hotter"
13071,2015,60.9,"Hotter"
13085,2015,52.7,"Hotter"
13093,2015,60,"Hotter"
13095,2015,61.3,"Hotter"
6105,2015,70.3,"Hotter"
6109,2015,65.7,"Hotter"
8053,2015,52.7,"Hotter"
8105,2015,57.7,"Hotter"
13007,2015,61.1,"Hotter"
13013,2015,55,"Hotter"
13015,2015,53.3,"Hotter"
13027,2015,62.2,"Hotter"
13055,2015,53.5,"Hotter"
13089,2015,55.5,"Hotter"
13091,2015,60.8,"Hotter"
13103,2015,62.6,"Hotter"
13131,2015,62,"Hotter"
6073,2015,73.8,"Hotter"
6115,2015,77.5,"Hotter"
13001,2015,62.6,"Hotter"
13023,2015,60,"Hotter"
13031,2015,62,"Hotter"
13049,2015,65.6,"Hotter"
13051,2015,64,"Hotter"
13053,2015,58.2,"Hotter"
13075,2015,61.1,"Hotter"
13083,2015,52.3,"Hotter"
13113,2015,56.1,"Hotter"
13165,2015,60.3,"Hotter"
13197,2015,58.1,"Hotter"
13205,2015,60.8,"Hotter"
13213,2015,52.6,"Hotter"
13215,2015,57.6,"Hotter"
13223,2015,54.6,"Hotter"
13235,2015,60.2,"Hotter"
13255,2015,56.7,"Hotter"
13265,2015,56.1,"Hotter"
13279,2015,62,"Hotter"
13281,2015,50.3,"Hotter"
13283,2015,61.1,"Hotter"
19037,2015,32.3,"Hotter"
19065,2015,33.4,"Hotter"
19067,2015,31.6,"Hotter"
19075,2015,33.3,"Hotter"
19095,2015,36.3,"Hotter"
19099,2015,35.2,"Hotter"
19123,2015,36.8,"Hotter"
13141,2015,57.4,"Hotter"
13147,2015,55,"Hotter"
13181,2015,56.6,"Hotter"
13193,2015,58.8,"Hotter"
13207,2015,57.6,"Hotter"
13211,2015,56.5,"Hotter"
13239,2015,59.9,"Hotter"
13241,2015,51.1,"Hotter"
13269,2015,57.8,"Hotter"
13277,2015,60.2,"Hotter"
13285,2015,55.9,"Hotter"
13301,2015,56.8,"Hotter"
19033,2015,30.8,"Hotter"
13153,2015,59.4,"Hotter"
13161,2015,61.4,"Hotter"
13163,2015,58.7,"Hotter"
13191,2015,64.2,"Hotter"
13217,2015,56.3,"Hotter"
13229,2015,63.7,"Hotter"
13231,2015,56.7,"Hotter"
13253,2015,61.8,"Hotter"
13271,2015,61.1,"Hotter"
13291,2015,50.4,"Hotter"
13297,2015,55.5,"Hotter"
13303,2015,58.8,"Hotter"
13307,2015,59.2,"Hotter"
13317,2015,56,"Hotter"
13321,2015,60.6,"Hotter"
19005,2015,33.1,"Hotter"
19057,2015,37.9,"Hotter"
19069,2015,31.6,"Hotter"
19111,2015,38.6,"Hotter"
13139,2015,53.9,"Hotter"
13157,2015,55.1,"Hotter"
13159,2015,57.4,"Hotter"
13167,2015,59.8,"Hotter"
13179,2015,63.9,"Hotter"
13183,2015,63.8,"Hotter"
13187,2015,52,"Hotter"
13209,2015,61.5,"Hotter"
13227,2015,52.7,"Hotter"
13245,2015,59,"Hotter"
13257,2015,54,"Hotter"
13259,2015,59,"Hotter"
13309,2015,61.2,"Hotter"
19007,2015,37.2,"Hotter"
19045,2015,36.8,"Hotter"
19127,2015,34.3,"Hotter"
13169,2015,58.3,"Hotter"
13177,2015,60.8,"Hotter"
13195,2015,55.1,"Hotter"
13201,2015,61.1,"Hotter"
13221,2015,55.5,"Hotter"
13225,2015,58.6,"Hotter"
13237,2015,57.5,"Hotter"
13247,2015,55.8,"Hotter"
13263,2015,57.1,"Hotter"
13273,2015,60.5,"Hotter"
13293,2015,57.1,"Hotter"
13299,2015,64.2,"Hotter"
19087,2015,37.1,"Hotter"
19105,2015,36,"Hotter"
19113,2015,34.9,"Hotter"
13145,2015,56.5,"Hotter"
13149,2015,56.3,"Hotter"
13173,2015,62.2,"Hotter"
13233,2015,55.3,"Hotter"
13249,2015,58.7,"Hotter"
13275,2015,62,"Hotter"
13287,2015,60.3,"Hotter"
13295,2015,52.8,"Hotter"
13311,2015,52.1,"Hotter"
13313,2015,52.9,"Hotter"
13315,2015,60.7,"Hotter"
19013,2015,33.8,"Hotter"
19107,2015,37,"Hotter"
19115,2015,37.3,"Hotter"
13171,2015,57.1,"Hotter"
13175,2015,60.5,"Hotter"
13199,2015,56.2,"Hotter"
13219,2015,55.7,"Hotter"
13289,2015,59.4,"Hotter"
13305,2015,63.8,"Hotter"
13319,2015,59.4,"Hotter"
19011,2015,34.5,"Hotter"
19019,2015,33.9,"Hotter"
19023,2015,32.6,"Hotter"
19031,2015,35.7,"Hotter"
19043,2015,34.1,"Hotter"
19089,2015,31.4,"Hotter"
19097,2015,36.2,"Hotter"
13137,2015,52.8,"Hotter"
13143,2015,55.6,"Hotter"
13151,2015,56.3,"Hotter"
13155,2015,60.6,"Hotter"
13185,2015,62.5,"Hotter"
13189,2015,57.1,"Hotter"
13243,2015,60.3,"Hotter"
13251,2015,60.8,"Hotter"
13261,2015,59.8,"Hotter"
13267,2015,62.8,"Hotter"
19017,2015,33.4,"Hotter"
19051,2015,38.4,"Hotter"
19055,2015,34.6,"Hotter"
19061,2015,35,"Hotter"
19083,2015,32.5,"Hotter"
19101,2015,37.4,"Hotter"
19103,2015,36,"Hotter"
21011,2015,48.3,"Hotter"
21019,2015,47.7,"Hotter"
21025,2015,49.6,"Hotter"
21033,2015,48.5,"Hotter"
21059,2015,48.3,"Hotter"
21067,2015,48.3,"Hotter"
21097,2015,47.8,"Hotter"
21149,2015,48.5,"Hotter"
21169,2015,49.3,"Hotter"
21183,2015,49.6,"Hotter"
21211,2015,47.1,"Hotter"
21225,2015,47,"Hotter"
21231,2015,49.7,"Hotter"
21239,2015,48.2,"Hotter"
19157,2015,35.5,"Hotter"
19195,2015,29.9,"Hotter"
21027,2015,49.1,"Hotter"
21043,2015,47.1,"Hotter"
21077,2015,47.6,"Hotter"
21091,2015,48.9,"Hotter"
21095,2015,48.1,"Hotter"
21107,2015,48.7,"Hotter"
21123,2015,48.2,"Hotter"
21131,2015,49.4,"Hotter"
21147,2015,49.7,"Hotter"
21177,2015,49.5,"Hotter"
21215,2015,47.7,"Hotter"
21219,2015,50.2,"Hotter"
21233,2015,47.8,"Hotter"
19135,2015,36.9,"Hotter"
21001,2015,48.8,"Hotter"
21005,2015,47.9,"Hotter"
21013,2015,48.7,"Hotter"
21017,2015,48.2,"Hotter"
21023,2015,47,"Hotter"
21031,2015,50.1,"Hotter"
21047,2015,49.5,"Hotter"
21055,2015,47.7,"Hotter"
21063,2015,47.6,"Hotter"
21065,2015,49.1,"Hotter"
21081,2015,47.3,"Hotter"
21093,2015,48.4,"Hotter"
21109,2015,48.4,"Hotter"
21127,2015,48.4,"Hotter"
21143,2015,48.7,"Hotter"
21145,2015,48.5,"Hotter"
21173,2015,48.5,"Hotter"
21185,2015,46.8,"Hotter"
21191,2015,47.2,"Hotter"
21199,2015,48.7,"Hotter"
21205,2015,47.5,"Hotter"
19183,2015,37,"Hotter"
21035,2015,49.1,"Hotter"
21049,2015,48.6,"Hotter"
21053,2015,50.4,"Hotter"
21057,2015,50.4,"Hotter"
21101,2015,47.2,"Hotter"
21115,2015,48.7,"Hotter"
21125,2015,49.1,"Hotter"
21129,2015,49.4,"Hotter"
21133,2015,48.8,"Hotter"
21137,2015,48.2,"Hotter"
21139,2015,48.1,"Hotter"
21157,2015,48.8,"Hotter"
21165,2015,48.3,"Hotter"
21175,2015,48.4,"Hotter"
21193,2015,49.5,"Hotter"
21213,2015,50.8,"Hotter"
19177,2015,38.2,"Hotter"
21003,2015,51.3,"Hotter"
21021,2015,48.1,"Hotter"
21039,2015,48.7,"Hotter"
21061,2015,50,"Hotter"
21075,2015,49.1,"Hotter"
21079,2015,48.6,"Hotter"
21085,2015,49.4,"Hotter"
21089,2015,46.8,"Hotter"
21103,2015,47.1,"Hotter"
21105,2015,49.1,"Hotter"
21111,2015,48,"Hotter"
21121,2015,49.9,"Hotter"
21151,2015,48.8,"Hotter"
21187,2015,47.6,"Hotter"
21203,2015,48.5,"Hotter"
21221,2015,49.2,"Hotter"
21229,2015,47.9,"Hotter"
19139,2015,36.3,"Hotter"
21029,2015,48.3,"Hotter"
21041,2015,47.4,"Hotter"
21045,2015,48,"Hotter"
21051,2015,49.5,"Hotter"
21069,2015,47.6,"Hotter"
21141,2015,50.5,"Hotter"
21153,2015,48.9,"Hotter"
21155,2015,48.1,"Hotter"
21201,2015,47.6,"Hotter"
21207,2015,49,"Hotter"
21223,2015,46.7,"Hotter"
21237,2015,48.9,"Hotter"
19163,2015,37,"Hotter"
19179,2015,37.8,"Hotter"
19191,2015,32.2,"Hotter"
21073,2015,47.9,"Hotter"
21083,2015,49.1,"Hotter"
21087,2015,48.8,"Hotter"
21099,2015,49.2,"Hotter"
21117,2015,46.2,"Hotter"
21119,2015,49.2,"Hotter"
21159,2015,49.7,"Hotter"
21161,2015,47.1,"Hotter"
21163,2015,48.3,"Hotter"
21171,2015,50.7,"Hotter"
21179,2015,48.1,"Hotter"
21181,2015,47.9,"Hotter"
21195,2015,49.8,"Hotter"
21209,2015,47.9,"Hotter"
21227,2015,50.7,"Hotter"
21235,2015,49.8,"Hotter"
19131,2015,30.7,"Hotter"
19171,2015,34.4,"Hotter"
21007,2015,48.3,"Hotter"
21009,2015,50.5,"Hotter"
21015,2015,46.4,"Hotter"
21037,2015,46.3,"Hotter"
21071,2015,49.5,"Hotter"
21113,2015,48.5,"Hotter"
21135,2015,46.9,"Hotter"
21167,2015,48.2,"Hotter"
21189,2015,49.5,"Hotter"
21197,2015,48.9,"Hotter"
21217,2015,48.2,"Hotter"
28019,2015,55.4,"Hotter"
28045,2015,60.4,"Hotter"
28061,2015,57.7,"Hotter"
28111,2015,59,"Hotter"
28129,2015,57.7,"Hotter"
28133,2015,55.3,"Hotter"
28007,2015,56.2,"Hotter"
28013,2015,54.2,"Hotter"
28025,2015,55.3,"Hotter"
28031,2015,58.3,"Hotter"
28095,2015,54.4,"Hotter"
28103,2015,56,"Hotter"
28105,2015,55.9,"Hotter"
28121,2015,57.7,"Hotter"
28125,2015,57.7,"Hotter"
28131,2015,59.5,"Hotter"
28139,2015,52,"Hotter"
28011,2015,54.2,"Hotter"
28037,2015,58.7,"Hotter"
28043,2015,55.4,"Hotter"
28051,2015,56.9,"Hotter"
28053,2015,57,"Hotter"
28091,2015,59.5,"Hotter"
28093,2015,52.8,"Hotter"
28137,2015,53.2,"Hotter"
28009,2015,52.2,"Hotter"
28033,2015,53,"Hotter"
28041,2015,59.2,"Hotter"
28049,2015,58.8,"Hotter"
28079,2015,56.5,"Hotter"
28085,2015,58.5,"Hotter"
28087,2015,55.4,"Hotter"
28119,2015,53.6,"Hotter"
28005,2015,59.2,"Hotter"
28021,2015,58.7,"Hotter"
28027,2015,53.2,"Hotter"
28039,2015,59.8,"Hotter"
28047,2015,60.1,"Hotter"
28055,2015,57.7,"Hotter"
28059,2015,60.6,"Hotter"
28067,2015,58.5,"Hotter"
28069,2015,56.1,"Hotter"
28073,2015,59.2,"Hotter"
28081,2015,53.6,"Hotter"
28083,2015,56.4,"Hotter"
28099,2015,56.2,"Hotter"
28113,2015,59.4,"Hotter"
28127,2015,58.2,"Hotter"
28135,2015,54.8,"Hotter"
28001,2015,58.6,"Hotter"
28015,2015,56.7,"Hotter"
28017,2015,54.4,"Hotter"
28029,2015,58.7,"Hotter"
28063,2015,58.4,"Hotter"
28065,2015,58.6,"Hotter"
28101,2015,57,"Hotter"
28115,2015,53.6,"Hotter"
28123,2015,56.9,"Hotter"
28003,2015,51.8,"Hotter"
28071,2015,53.4,"Hotter"
28107,2015,53.6,"Hotter"
28023,2015,57.8,"Hotter"
28035,2015,59.1,"Hotter"
28057,2015,53.5,"Hotter"
28075,2015,56.7,"Hotter"
28077,2015,59,"Hotter"
28089,2015,57.2,"Hotter"
28097,2015,55.8,"Hotter"
28109,2015,60.2,"Hotter"
28117,2015,52.6,"Hotter"
28147,2015,59.5,"Hotter"
36001,2015,40.5,"Hotter"
36017,2015,39.3,"Hotter"
36081,2015,49.9,"Hotter"
36083,2015,40.3,"Hotter"
36087,2015,45.3,"Hotter"
36089,2015,36.5,"Hotter"
36091,2015,38.9,"Hotter"
47007,2015,51.2,"Hotter"
47009,2015,51.8,"Hotter"
47061,2015,50.8,"Hotter"
47073,2015,50.4,"Hotter"
47075,2015,51.5,"Hotter"
47085,2015,51,"Hotter"
47095,2015,49.3,"Hotter"
47109,2015,51.5,"Hotter"
47115,2015,52,"Hotter"
47117,2015,51.6,"Hotter"
47121,2015,52.8,"Hotter"
47127,2015,52.3,"Hotter"
47135,2015,51.5,"Hotter"
47137,2015,51.5,"Hotter"
47141,2015,51.2,"Hotter"
47151,2015,49.7,"Hotter"
47159,2015,52,"Hotter"
28153,2015,58.6,"Hotter"
28157,2015,59.2,"Hotter"
36041,2015,34.6,"Hotter"
36053,2015,38.7,"Hotter"
36121,2015,40.3,"Hotter"
47027,2015,51.5,"Hotter"
47037,2015,52.2,"Hotter"
47041,2015,52.1,"Hotter"
47045,2015,50.3,"Hotter"
47059,2015,50.8,"Hotter"
47087,2015,51.7,"Hotter"
47119,2015,51.7,"Hotter"
47133,2015,51.3,"Hotter"
47143,2015,52,"Hotter"
28141,2015,52.2,"Hotter"
28159,2015,55.8,"Hotter"
36003,2015,39.5,"Hotter"
36019,2015,34.8,"Hotter"
36025,2015,39.2,"Hotter"
36047,2015,50.1,"Hotter"
36063,2015,42.5,"Hotter"
36065,2015,38.4,"Hotter"
36067,2015,39.9,"Hotter"
36099,2015,40.9,"Hotter"
47013,2015,49.3,"Hotter"
47043,2015,50.8,"Hotter"
47049,2015,50.8,"Hotter"
47057,2015,50.1,"Hotter"
47081,2015,51.3,"Hotter"
47089,2015,51.5,"Hotter"
47103,2015,52.5,"Hotter"
47129,2015,50.7,"Hotter"
28143,2015,52.9,"Hotter"
28149,2015,58.6,"Hotter"
28151,2015,55.8,"Hotter"
36021,2015,42,"Hotter"
36031,2015,34.7,"Hotter"
36059,2015,49.4,"Hotter"
36075,2015,39.6,"Hotter"
36095,2015,38.8,"Hotter"
47005,2015,51.1,"Hotter"
47011,2015,52.8,"Hotter"
47021,2015,51.6,"Hotter"
47025,2015,48.6,"Hotter"
47071,2015,51.8,"Hotter"
47077,2015,51.4,"Hotter"
47091,2015,47.7,"Hotter"
47099,2015,51.4,"Hotter"
47101,2015,51.1,"Hotter"
47111,2015,51.2,"Hotter"
47113,2015,51.3,"Hotter"
47149,2015,52.4,"Hotter"
47155,2015,50.6,"Hotter"
36005,2015,49.5,"Hotter"
36009,2015,39.8,"Hotter"
36011,2015,40.2,"Hotter"
36049,2015,36.2,"Hotter"
36069,2015,40.8,"Hotter"
36097,2015,39.7,"Hotter"
36113,2015,36.7,"Hotter"
36123,2015,40.3,"Hotter"
47023,2015,51.4,"Hotter"
47029,2015,51.1,"Hotter"
47033,2015,51,"Hotter"
47035,2015,50.2,"Hotter"
47053,2015,50.9,"Hotter"
47065,2015,52.7,"Hotter"
47083,2015,50.4,"Hotter"
47093,2015,51.8,"Hotter"
47147,2015,51.2,"Hotter"
36013,2015,40.2,"Hotter"
36015,2015,40.2,"Hotter"
36027,2015,43,"Hotter"
36029,2015,41.5,"Hotter"
36039,2015,40.2,"Hotter"
36045,2015,38.8,"Hotter"
36055,2015,42.3,"Hotter"
36071,2015,42.8,"Hotter"
36073,2015,42.3,"Hotter"
36077,2015,38.5,"Hotter"
36079,2015,43.4,"Hotter"
36105,2015,40.2,"Hotter"
36111,2015,41,"Hotter"
36115,2015,39,"Hotter"
47001,2015,50.7,"Hotter"
47067,2015,49.5,"Hotter"
47097,2015,51.2,"Hotter"
47105,2015,52.4,"Hotter"
47125,2015,51,"Hotter"
47145,2015,52.1,"Hotter"
28145,2015,53,"Hotter"
28161,2015,53.9,"Hotter"
28163,2015,57.9,"Hotter"
36033,2015,34.8,"Hotter"
36035,2015,37.5,"Hotter"
36037,2015,41.5,"Hotter"
36051,2015,41.4,"Hotter"
36057,2015,39.5,"Hotter"
36093,2015,39.9,"Hotter"
36101,2015,39.9,"Hotter"
36103,2015,48,"Hotter"
36119,2015,45.9,"Hotter"
47019,2015,49,"Hotter"
47051,2015,52.7,"Hotter"
47055,2015,51.9,"Hotter"
47063,2015,51.1,"Hotter"
47069,2015,51.7,"Hotter"
47107,2015,52.9,"Hotter"
47153,2015,51.2,"Hotter"
47157,2015,52.4,"Hotter"
28155,2015,55,"Hotter"
36007,2015,40.5,"Hotter"
36023,2015,38.8,"Hotter"
36043,2015,36.4,"Hotter"
36061,2015,49.8,"Hotter"
36085,2015,49.8,"Hotter"
36107,2015,40.4,"Hotter"
36109,2015,39.6,"Hotter"
36117,2015,41.3,"Hotter"
47003,2015,52.1,"Hotter"
47015,2015,52.3,"Hotter"
47017,2015,51,"Hotter"
47031,2015,52.1,"Hotter"
47039,2015,51.8,"Hotter"
47047,2015,52,"Hotter"
47079,2015,50.1,"Hotter"
47123,2015,51.8,"Hotter"
47131,2015,49.7,"Hotter"
47139,2015,52,"Hotter"
47161,2015,49.9,"Hotter"
47167,2015,51.5,"Hotter"
47171,2015,48.6,"Hotter"
47179,2015,50.8,"Hotter"
47183,2015,50.6,"Hotter"
55011,2015,31.9,"Hotter"
55023,2015,34.3,"Hotter"
55053,2015,32,"Hotter"
55079,2015,37.4,"Hotter"
55097,2015,32.5,"Hotter"
55105,2015,36.5,"Hotter"
55121,2015,31.8,"Hotter"
55123,2015,32.6,"Hotter"
55135,2015,33.4,"Hotter"
55139,2015,34.3,"Hotter"
55141,2015,32,"Hotter"
6079,2014,52.2,"Hotter"
6087,2014,53,"Hotter"
55003,2015,28.2,"Hotter"
55007,2015,28.1,"Hotter"
55021,2015,34.7,"Hotter"
55043,2015,34.6,"Hotter"
55057,2015,33.3,"Hotter"
55065,2015,35.6,"Hotter"
55073,2015,30.8,"Hotter"
55089,2015,36.8,"Hotter"
55099,2015,28.2,"Hotter"
55125,2015,27.5,"Hotter"
55137,2015,34,"Hotter"
6031,2014,51.4,"Hotter"
6069,2014,50,"Hotter"
55005,2015,29.2,"Hotter"
55009,2015,34.7,"Hotter"
55067,2015,29.6,"Hotter"
55077,2015,35,"Hotter"
55078,2015,31.9,"Hotter"
55095,2015,29,"Hotter"
55133,2015,36.2,"Hotter"
6001,2014,52.7,"Hotter"
6075,2014,55.2,"Hotter"
47169,2015,51.9,"Hotter"
55013,2015,28.4,"Hotter"
55015,2015,34.5,"Hotter"
55025,2015,35.2,"Hotter"
55029,2015,34.8,"Hotter"
55031,2015,27.4,"Hotter"
55035,2015,31.1,"Hotter"
55041,2015,28.8,"Hotter"
55063,2015,32.2,"Hotter"
55069,2015,29.3,"Hotter"
55103,2015,34.3,"Hotter"
55107,2015,29.2,"Hotter"
6023,2014,47.5,"Hotter"
6053,2014,52.2,"Hotter"
6055,2014,51,"Hotter"
6077,2014,52.7,"Hotter"
6097,2014,52.4,"Hotter"
6101,2014,52.4,"Hotter"
6113,2014,52.1,"Hotter"
47173,2015,50,"Hotter"
55017,2015,30.2,"Hotter"
55019,2015,30.9,"Hotter"
55033,2015,30.6,"Hotter"
55037,2015,29.4,"Hotter"
55045,2015,36.3,"Hotter"
55093,2015,29.5,"Hotter"
55101,2015,37.2,"Hotter"
55131,2015,35.3,"Hotter"
6041,2014,54.1,"Hotter"
6047,2014,51.9,"Hotter"
47163,2015,50.3,"Hotter"
47175,2015,50.9,"Hotter"
47181,2015,51.3,"Hotter"
47187,2015,51.7,"Hotter"
47189,2015,52.2,"Hotter"
55051,2015,27.4,"Hotter"
55059,2015,37.6,"Hotter"
55061,2015,34.7,"Hotter"
55075,2015,31.9,"Hotter"
55085,2015,28.3,"Hotter"
55087,2015,34.3,"Hotter"
55111,2015,34.8,"Hotter"
55113,2015,28,"Hotter"
55115,2015,32.6,"Hotter"
55127,2015,36.6,"Hotter"
15003,2015,77.871,"Hotter"
6021,2014,49.2,"Hotter"
6085,2014,50.7,"Hotter"
6099,2014,51.2,"Hotter"
47165,2015,51.5,"Hotter"
47177,2015,51.9,"Hotter"
55027,2015,34.6,"Hotter"
55039,2015,34.2,"Hotter"
55047,2015,34.6,"Hotter"
55049,2015,35.1,"Hotter"
55071,2015,35.1,"Hotter"
55083,2015,32.9,"Hotter"
55091,2015,31.4,"Hotter"
55109,2015,29.6,"Hotter"
55119,2015,29.2,"Hotter"
55129,2015,28.1,"Hotter"
6013,2014,51.7,"Hotter"
6095,2014,52.7,"Hotter"
47185,2015,51.4,"Hotter"
55001,2015,33.8,"Hotter"
55055,2015,36.4,"Hotter"
55081,2015,31.8,"Hotter"
55117,2015,35.4,"Hotter"
15007,2015,76.1613,"Hotter"
6011,2014,50.6,"Hotter"
6067,2014,52.5,"Hotter"
6081,2014,54.6,"Hotter"
6015,2013,61.8,"Hotter"
6111,2013,67.4,"Hotter"
8023,2013,61.2,"Hotter"
8029,2013,67.6,"Hotter"
8091,2013,60.3,"Hotter"
8111,2013,52.1,"Hotter"
8079,2013,53.6,"Hotter"
8097,2013,56.2,"Hotter"
6073,2013,73.1,"Hotter"
8007,2013,62.7,"Hotter"
8021,2013,59.2,"Hotter"
8045,2013,63.1,"Hotter"
8071,2013,71.6,"Hotter"
8077,2013,68.6,"Hotter"
8085,2013,68.8,"Hotter"
8053,2013,53.7,"Hotter"
8081,2013,64.8,"Hotter"
8113,2013,64.8,"Hotter"
8051,2013,57.1,"Hotter"
8067,2013,63.9,"Hotter"
8103,2013,64.6,"Hotter"
6087,2013,63.9,"Hotter"
8033,2013,62.4,"Hotter"
8083,2013,68.7,"Hotter"
8105,2013,57.6,"Hotter"
6027,2013,80.2,"Hotter"
6071,2013,84.7,"Hotter"
6037,2013,72.7,"Hotter"
8003,2013,62.5,"Hotter"
8007,2012,63.5,"Hotter"
8014,2012,73,"Hotter"
8071,2012,73,"Hotter"
8113,2012,65.5,"Hotter"
8011,2012,78.4,"Hotter"
8057,2012,56.5,"Hotter"
8059,2012,67,"Hotter"
8069,2012,62.8,"Hotter"
8097,2012,58.1,"Hotter"
8117,2012,55.6,"Hotter"
8005,2012,72.9,"Hotter"
8015,2012,58.4,"Hotter"
8019,2012,57.3,"Hotter"
8035,2012,68.3,"Hotter"
8083,2012,69.9,"Hotter"
8091,2012,61.8,"Hotter"
8105,2012,59.6,"Hotter"
8121,2012,74.8,"Hotter"
8001,2012,73.5,"Hotter"
8023,2012,62.9,"Hotter"
8045,2012,64.7,"Hotter"
8063,2012,75.3,"Hotter"
8081,2012,66.5,"Hotter"
8085,2012,69.8,"Hotter"
8125,2012,76.8,"Hotter"
8013,2012,65.6,"Hotter"
8029,2012,68.9,"Hotter"
8039,2012,70.5,"Hotter"
8043,2012,67.2,"Hotter"
8047,2012,59.3,"Hotter"
8051,2012,59,"Hotter"
8055,2012,68.5,"Hotter"
8089,2012,77.8,"Hotter"
8101,2012,76,"Hotter"
8017,2012,75.4,"Hotter"
8021,2012,61,"Hotter"
8031,2012,73.8,"Hotter"
8049,2012,57.7,"Hotter"
8103,2012,66,"Hotter"
8123,2012,72.5,"Hotter"
8025,2012,76.5,"Hotter"
8033,2012,63.2,"Hotter"
8037,2012,59.9,"Hotter"
8053,2012,54.9,"Hotter"
8073,2012,73.4,"Hotter"
8077,2012,69.9,"Hotter"
8087,2012,73,"Hotter"
8109,2012,60.4,"Hotter"
8111,2012,53,"Hotter"
8003,2012,65.2,"Hotter"
8027,2012,62,"Hotter"
8041,2012,70.4,"Hotter"
8061,2012,76.9,"Hotter"
8065,2012,53.9,"Hotter"
8067,2012,64.9,"Hotter"
8075,2012,75.1,"Hotter"
8079,2012,55.5,"Hotter"
8093,2012,58.3,"Hotter"
8095,2012,75.6,"Hotter"
8099,2012,78.1,"Hotter"
8107,2012,60.1,"Hotter"
8115,2012,75.2,"Hotter"
8119,2012,60.4,"Hotter"
36001,2005,70.6,"Hotter"
36007,2005,69.6,"Hotter"
36013,2005,68.9,"Hotter"
36015,2005,69,"Hotter"
36025,2005,67.6,"Hotter"
36051,2005,69.8,"Hotter"
36079,2005,70.7,"Hotter"
55021,2005,71.9,"Hotter"
36023,2005,68.7,"Hotter"
36033,2005,67.4,"Hotter"
36037,2005,70.5,"Hotter"
36115,2005,70,"Hotter"
36119,2005,72,"Hotter"
36121,2005,68.4,"Hotter"
55009,2005,69.5,"Hotter"
36031,2005,66.7,"Hotter"
36041,2005,66,"Hotter"
36043,2005,68,"Hotter"
36045,2005,69.7,"Hotter"
36065,2005,69.7,"Hotter"
36069,2005,70.2,"Hotter"
36071,2005,71.1,"Hotter"
36093,2005,70.7,"Hotter"
36095,2005,68.3,"Hotter"
36011,2005,70.5,"Hotter"
36027,2005,71.2,"Hotter"
36053,2005,69.1,"Hotter"
36063,2005,72,"Hotter"
